author,published_at,like_count,text,public
@babangtamvan2474,2026-02-22T21:13:26Z,0,"MBG adalah program korupsi, menghabiskan uang rakyat.<br>Katanya makan bergizi tapi yang ada makanan beracun.<br>Pendukung ijazah palsu gak bakalan mikir ke situ.",TRUE
@mitrarefchannel2949,2026-02-22T20:44:24Z,0,"Welcome calon konglo kalangan sendiri neo orba... 🙂😀 Yg ini dari konglo makan gratis.... 🤣<br>Segera yg dari konglo kapal nelayan... , food estate terutama kayu2nya...., <br>Mendatang genteng ? 🤣🤣🤣<br>Modal 2029 ! So pasti konstituen, balas budi penghargaan, penyandang dana ... <br>Orba punya banyak ABS hingga dilantik saat terachirnya... Namun hanya hitungan beberapa bulan ditinggalkan &amp; berhenti... !<br>Ada budaya ditinggalkan dng ceoat, transparan bagai Garuda membiru ?!. 🙂😀",TRUE
@mimamkhoirudin4652,2026-02-22T20:31:23Z,0,"Dah menjadi rahasia umum mbak ,,,MBG hanya sandiwara saja sbg modus penggelapan dana APBN ,,",TRUE
@AgungSurowono,2026-02-22T18:01:46Z,0,MBG... MAKIN BOSOK GAES,TRUE
@Lumoraaa,2026-02-22T17:43:32Z,0,"Sudah diduga sejak awal karena yg ada di tengah² pusaran orang itu² saja jadi pasti ada strategi baru untuk mencuci, merampok sumber daya negara! 🤡",TRUE
@balibu7882,2026-02-22T17:13:51Z,0,Sebenernya gapapa gak masalah klo hampir 90% nya terafiliasi dengan pendukung partai parpol polisi dan lain lain ASALKAN program MBG nya bener . TAPI kenyataannya kan jauh dari itu.. <br><br>Indonesia nih mau kemana sii 😢,TRUE
@kede.saba23,2026-02-22T14:34:14Z,0,"Tapi wajar sih kalau yg punya dapur, cuma dari kalangan tertentu, karena ternyata mendirikan satu dapur saja modalnya bisa 1 milyar lebih. Mana ada kaum mendang mending yg mampu...",TRUE
@DapurUmum666,2026-02-22T13:23:16Z,0,Buang buang uang . Manfaatnya nol buat rakyat petani dan peternak . Plus plus buat penyelenggara .,TRUE
@aliwibowo-e3m,2026-02-22T10:42:04Z,0,Proyek mega korupsi makanan ko dibilang gratis gue bayar pajak gak gratis,TRUE
@YosefRimaltha-ut1hv,2026-02-22T10:28:06Z,0,"mbg,,,makanan busuk gaesss,,,busuk prosesnya,,,pantesan prabowo ngotot bela2in mbg ini,,,ternyata pelaksananya adalah anjing disekitarnya",TRUE
@WidionoSamba,2026-02-22T09:59:25Z,0,Pastilah semua itu demi kepentingan mereka bukan buat rakyat .,TRUE
@bambangmroeslan5003,2026-02-22T08:22:48Z,0,Presiden wajib mendengarkan masukan dari para sesepuh bangsa......jangan hanya mau mendengarkan pawang2 nya  yg relatif masih muda dan jauh dari pengalaman.....,TRUE
@gusagus5121,2026-02-22T06:25:48Z,0,MBG .tuh.modalin buat gemoy... pilpres  2029...program maling berkedok gizi,TRUE
@yuniarika4796,2026-02-22T06:07:01Z,0,kirain bakal brubah stelah jokowi habis.ternyata sama saja...,TRUE
@Rockstar20k-z3f,2026-02-22T05:35:08Z,0,KEUNTUNGAN SPPG ITU 150jt/BERBULAN.<br>RATA2 PEMILIKNYA ADALAH KETUA DPC PARTAI.<br>BAYANGKAN JIKA KETUA DPC MEMILIKI 10 DAPUR MBG...?<br>sudah cukup untuk dana kampanye di pilpres 2029,TRUE
@wawanridwan2435,2026-02-22T05:11:53Z,0,Stop Mbg atau lengserkan wowo,TRUE
@pradaksohadiwidjojo3752,2026-02-22T04:59:28Z,0,Laporan yg sangat baik oleh ICW.,TRUE
@investasimilikku,2026-02-22T04:15:11Z,0,tidak ada yang gratis di dunia ini.,TRUE
@irawati4977,2026-02-21T20:06:34Z,0,proyek periode ke 2 Prabowo dan kroni nya buat terus merampok uang rakyat,TRUE
@coolinspirefunnybook1289,2026-02-21T16:13:29Z,1,"Vietnam yang seangkatan dengan indonesia karena dipimpin oleh presiden yang punya visi dan misi lebih maju dan berkembang daripada Indonesia yang merdeka lebih dulu.sedangkan pemerintah indonesia terus berkutat dgn salah langkah dan pemborosan terus.<br>fondasi masa depan negara seharusnya teknologi dan sdm dan buruh yg produktif.tapi hal ini yg tidak dikedepankan malah proyek mbg yang simbolik saja soal gizi.padahal duit trilyunan dan masa depan negara yang jadi taruhannya,dan itu dilakukan hanya karena ada yang memaksa ingin periode 2 dan makan uang negara lebih banyak dlm 5 thn",TRUE
@Arianto_S,2026-02-21T15:40:11Z,0,Masalahnya 1. Selain Pak Prabowo siapa yang bisa hentikan?,TRUE
@dinawatywong,2026-02-21T13:25:33Z,0,"Pemilu 2029 kl masih ada yang milih Prabowo or Jokowi, itu adalah orang yang paling gob*&quot;*&quot; sedunia. Gara-gara 2 orang rakus ini rusak se-Indonesia raya, apalagi mikirin rakyat. Bulsheet",TRUE
@jokosantoso7185,2026-02-21T13:22:14Z,0,"Baru 11 ribu dari 80 juta, siswa, tdk bisa jadi alasan unuk stop MBG. Itu alasan pemerintah maka MBG akan terus berlanjut smp 2034 bila Presiden PS  kembali terpilih.",TRUE
@ArdiAjjagen,2026-02-21T10:09:49Z,0,Langserkan wowo-samsul besok😅😂😂👍🏻👍🏻👍🏻🔥🔥 korsel-jepang ngakak sih mndengar ksuksesan mbg wowo😆😆🤣,TRUE
@hendragurnadigurnadi3984,2026-02-21T09:19:12Z,0,Rakyatnya disuruh tetap bodoh..biar mikirnya cuma makan aj..😂,TRUE
@faiqagung1561,2026-02-21T09:16:01Z,0,Peoyek buang2 uang anj,TRUE
@PanjiTetuko-lv9ub,2026-02-21T08:11:38Z,0,sudah jelas itu org bodo aja ngerti.😂😂😂,TRUE
@repindopahala,2026-02-21T08:08:24Z,0,"Jika MBG ini adalah bagian dari program bancakan uang negara, tentunya segera dihentikan ...",TRUE
@sugiartogiva9680,2026-02-21T07:25:44Z,0,Ayo stop bayar pajak apapun scr masal,TRUE
@kriswinarto412,2026-02-21T05:46:54Z,0,bagaimana persiapan lawan ???? sebaiknya diam2...karena akan mereka persiapkan...untuk menghalau......awasi kecurangan....jebakan-jebakan batmennya,TRUE
@ifaprinting6261,2026-02-21T04:50:54Z,0,"SUDAH TAHU semua itu LAHAN BASAH ...<br>ayooo .... KOPDES / BUMDES bermitra dengan BGN membangun SPPG <br>Jika uangnya tidak cukup dalam modal bangun SPPG ..libatkan masyarakat untuk ikut andil dalam proyek tersebut ... <br>jadi semuanya dapat kecipratan keuntungan dari Proyek MBG ...<br>untuk desa dapat meningkatkan PAD nya ...<br>untuk masyarakat yang andil dalam proyek tersebut dapat menjadikan Pasif Income<br>dan SERAP hasil Pertanian dari Petani setempat untuk isi /menu MBG <br>padi, Telor ayam kampung, jagung, umbi kayu, dll <br>jadi uangnya bsa beredar secara luas di masyarakat ...",TRUE
@rintoerwin5533,2026-02-21T03:20:28Z,0,Lebih brutal dr orba,TRUE
@URGSIData,2026-02-21T01:04:17Z,0,"sekolah rakyat, sekola garuda, KMP ?",TRUE
@musrimus3661,2026-02-20T19:03:40Z,0,Bongkar terus,TRUE
@yurachan4676,2026-02-20T16:46:45Z,0,Bagaimana cara supaya mbg bisa dihentikan,TRUE
@leojuve7752,2026-02-20T15:05:29Z,0,S A D I S  ! ! !,TRUE
@aaronaaron4028,2026-02-20T14:38:19Z,0,Dengar tuh pemerintah  MBG carut marut😊😊😊😊,TRUE
@saefulrizal1333,2026-02-20T14:14:35Z,0,"Dengan adanya MBG, maka Anak anak Indonesia akan menjadi semakin cerdas dan pintar",TRUE
@saidsalim1557,2026-02-20T11:38:23Z,0,Yang tidak suka mbg orang yang membuat Indonesia tidak maju,TRUE
@AhmadMukhlis-v5j,2026-02-20T10:43:27Z,0,"Bangsat nggak,di segala bidang 0ucuk pimpinan polri selalu ada di setiap lokak bisnis",TRUE
@benowahyono584,2026-02-20T10:11:06Z,0,"Prabowo memang hebat,sewaktu dinas taunya kan hanya SIAP kepada atasan,ya begini jadi pimpinan bodoh",TRUE
@SubagiyoBungsu-y6u,2026-02-20T10:05:32Z,0,"Wis bubarkan saja MBG ini..,ini akal - akalan oleh Rezim Prabowo..untuk mengenakkan Kroni - kroninya..dan persiapan untuk Pilpres 2029..untuk Pemenangan Prabowo,...padahal dananya diambil dari dana Pendidikan dan Kesehatan.. ini tidak adil..ini harus dihentikan dan dibubarkan saja ..,Ayo Mahasiswa Turun Gunung...Demo besar  - besaran..untuk hentikan MBG...!",TRUE
@lieanoxav,2026-02-20T06:57:05Z,0,"Aliran duit mbg tuh dmna ya, di rakyat kok kurang berasa. Bansos waktu covid 100T jaman jokowi aja berasa perputaran di rakyat. Skrng duit mbg lebih gede tp gak berasa",TRUE
@Sun-w9d,2026-02-20T06:32:43Z,0,Mbg proyek  terwo,TRUE
@feri_permadi,2026-02-20T06:15:54Z,0,"Tanpa MBG, mungkin dunia pendidikan dan industri gak akan sejalan kayak sekarang",TRUE
@supriyadisonsy2091,2026-02-20T05:39:54Z,0,BNR SEKALI .. TETANGGAKU YG DULUTDK AUKA SGN MBAH WOWO . SEKRANG DIA GETOL MEMPEOMOSIKAN WOWO DIPILIH KE 2 . KRN SKRG DIA MASUK SPPG,TRUE
@supardisupardi4247,2026-02-20T04:59:57Z,0,"Aku wong nggunung, nurut sy Program MBG itu adalah PEMBODOHAN, ini proyek GARONG BERKEDOK GIZI, kl dipikir secara jernih, cermat dan scr Nalar...!!!. Kita sbg Masyarakat yg mengangkat Presiden Legeslatif kita semua adalah &quot;JURAGAN&quot; KITA semua harus kritis. Serentak, sepakat harus kritis terhadap penyelenggara.",TRUE
@Mahidin.s-6727,2026-02-20T01:44:49Z,0,Sudah sistematis ngeriii.. tidak berdaya yg tidak termasuk kategori itu sdh tersingkir otomatis rakyat tidak berdaya mau apa lg.,TRUE
@suzuki1998-s1n,2026-02-20T01:10:43Z,0,"Bukan hanya mbg, koperasi merahputih, program ganti atap rumah merupakan metode baru  mengambil  uang.<br>Dana terkumpul akan bisa untuk memengaruhi pemilik suara di 2029. Ini benar merusak demokrasi.",TRUE
@NurulAbadi-u3r,2026-02-19T23:24:19Z,0,"Dengan pengeluaran 1,2 triliun rupiah per hari hanya untuk satu program MBG yakinlah Indonesia akan segera bangkrut 😭😭😭",TRUE
@Lintang2024,2026-02-19T23:13:58Z,0,Yang penting saya bisa jadi presiden.,TRUE
@kerr5970,2026-02-19T21:50:59Z,0,Capres 2029 yg kontra dgn kbijakan ini akan menang 1 put.,TRUE
@DanaHartono-m4i,2026-02-19T20:55:42Z,0,Kalau sudah begini. Ayo demo,TRUE
@ZairinBejoong,2026-02-19T20:50:21Z,0,"MBG itu salah satu proyek akal akalan para pejabat buat maling dwt negara,siapapun pemimpin negara ini tidak akan dpt mengubah keadaan rakyat jadi lebih baik,semuanya bertindak atas kepentingan sendiri dan kelompok.",TRUE
@ABDRasyid-wz3uo,2026-02-19T16:57:41Z,0,Belum tentu calon&quot;presiden di tahun 2029 masih pada hidup lebih baik kuburan yang di pikirkn,TRUE
@hanifairuz2550,2026-02-19T16:38:57Z,0,Indonesia semakin gelap,TRUE
@aldinur6014,2026-02-19T16:07:10Z,0,"Tepat, ini adalah proyek utk mengamankan suara di pilpres 2029",TRUE
@FatihAtih-f7d,2026-02-19T14:53:55Z,0,"Kalau presiden tak ambil keuntungan uang mbg sama sekali berarti anda menebar fitnah keji.,.....ingat fitnah lebih kejam dr pembunuhan.......<br>Bijaklah dlm ambil keputusan ataupun kesimpulan........jgn membuat pernyataan yg belum jelas kejelasannya....brafo presku❤❤❤❤",TRUE
@haikalfatahillah_1609,2026-02-19T14:47:19Z,0,Program? Gratis? Bergizi? bukan....! ini proyek korupsi secara halus!,TRUE
@MinartoS.p.d,2026-02-19T14:30:26Z,0,MBG itu temannya BANSOS sama2 POLITIK PERUT..... PIKIRRRRRRRR 😀😀😀😀😀 sdh jelas tujuannya,TRUE
@sugiyantosugiyanto1047,2026-02-19T14:13:43Z,0,Negara Edan betul Edan Raja kecil Pemilik MBG berdendang Ria di atas penderitaan Rakyat,TRUE
@lavey-e3p,2026-02-19T12:05:18Z,0,MBG MEMBUNUH ANAK BANGSA,TRUE
@snapwithtony,2026-02-19T12:02:45Z,0,"ga sia sia subscribe channel ini, bisa mempertajam critical thinking. Semangat kalian, semoga Allah selalu memberikan kalian keamanan, kesehatan, rejeki yang berlimpah seperti air terjun. Terus sampaikan kebenaran !",TRUE
@MohamadSaid-b1s,2026-02-19T11:03:53Z,0,makan bagi bagi gapapa.,TRUE
@imampujomulyatno9718,2026-02-19T10:29:51Z,0,MBG membuat anak Indonesia sehat cerdas utk masa depannya.,TRUE
@bagasputudoa7648,2026-02-19T10:02:54Z,0,indonesiaku semakin hancur sehancur hancurnya,TRUE
@HasanAdji-o7d,2026-02-19T09:50:49Z,0,BATALKAN LEBIH BAIK,TRUE
@supriyadisungkono4277,2026-02-19T09:41:03Z,0,Mbg kelihatan nya percobaan nya bill gate dan WEF......untuk selanjut nya nanti ada makanan khusus anti sakit ini - itu? Atau ada tahap apa lagi.....,TRUE
@wiratrinurula.k2216,2026-02-19T07:16:06Z,0,bubarkan MBG gawe mumet org tua murid..takut keracunan🙏🙏,TRUE
@DennyWardan,2026-02-19T05:23:45Z,0,MAKAN BOHONG GRATIS,TRUE
@Bento70Bn,2026-02-19T05:16:12Z,0,Kita tinggal menunggu kehancuran bangsa dn negara ini ditangan penguasa dzalim. Semoga ALLAH segera membuka mata hati mereka atau membinasakan mereka sblm negara ini hancur..!!!,TRUE
@endangdarmansyah5098,2026-02-19T04:38:58Z,0,proyek buang2 uang selalu rawan korupsi,TRUE
@anind27,2026-02-19T04:18:21Z,0,RAKYAT SUDAH PINTER TIDAK BISA LAGI DIBODOHI DENGAN KAMPANYE YANG HANYA MENGUNTUNGKAN SEGELINTIR MANUSIA INDONESIA. <br>SUDAH TERBUKTI TIDAK ADA PERBAIKAN KEHIDUPAN RAKYAT KECIL JUSTRU MAKIN SENGSARA.,TRUE
@HeriFial-l8c,2026-02-19T01:17:57Z,0,"Sekitar 70% rakyat masih rentan untuk terus dibohongi penguasa agar mereka terpilih lagi jadi penguasa nomor 1 di NKRI ini. 2029 kebohongan pilpres melalui MBG akan terus dipertahankan oleh MBG berdasarkan bisikan pejabat penjilat. Rakyat bodoh dan miskin terus dipelihara agar pilpres bisa dikendalikan oleh 58% yang menang penuh rang curang. Jokowi saya kira tetap turun gunung demi dinasti agar berada di puncak kekuasaan politik Indonesia meskipun punya anak dungu tapi cerdas menyerap politik belut licin bapaknya. 70% rakyat miskin dan bodoh bakal jadi kemenangan PSI tentu pakai bandar uang oligarki dan 9 naga. Kalau betul sumpah Jokowi akan kerja keras membesarkan PSI jadi partai no.1 lalu tiap hari keliling Indonesia. Jokowi tampaknya menyiapkan vitamin super kuat agar tangguh ke pelosok Indonesia. Saya belum tahu apakah dikawal pasukan khusus parcok atau pasukan TNI. Jangan lupa Jokowi itu kalau bawa motor sen kanan belok kiri . Teriak penuh semangat tapi sejatinya 4 L(loyo,lunglai,lemes,lelah) kita lihat dari sekarang pergerakan ijazah palsunya. Kuat dibuli rakyat dan tetap senyum penuh satire.",TRUE
@musamusa990,2026-02-19T00:31:58Z,0,Tanya kenapa engga ada satupun praktisi hukum somasi pemerintah???,TRUE
@musamusa990,2026-02-19T00:29:17Z,0,"Ga heran, kan semua akal akalan Jokowi Pinokio Jawa FufuFafa ijazah Palsu UGM",TRUE
@PamanCacing,2026-02-19T00:00:50Z,0,Yaa Allah.. Selamatkanlah Negriku dari.pemimpin zalim. Turunkan AzabMu untuk mereka. Amiin.,TRUE
@morisnaga9847,2026-02-18T23:47:25Z,0,Tuhan hukum mereka 😢,TRUE
@pendekar_sakti,2026-02-18T22:35:29Z,0,Haiii antox-antox asonk 🤣,TRUE
@violetaf886,2026-02-18T13:41:54Z,0,"Sebenernya mereka terhubung dengan yayasan swasta karena jalan tercepat untuk membangun dapur, akhirnya bayaran dapur adalah pemangkasan dana heuheu",TRUE
@muhammadnafihakaputra6826,2026-02-18T12:34:23Z,0,MBG sarana korupsi untuk relawan si Wowor dan  kroni kroninya si Wowor agar si Wowor dapat terpilih 2029,TRUE
@RosianaTeh,2026-02-18T11:11:36Z,0,intinya MBG itu artinya Mafia Berkedok Gizi 😁,TRUE
@Erwansya-hp2tm,2026-02-18T11:00:42Z,0,"Gara2 mbg PK Prabowo,TDK akan trpilih lagi di pilpres 2029.<br>Jika kita  surpe,di msyrkt,99% msyrkt TDK setuju dngn mbg....<br>Mf kita bukan iri hati dngn orang yg bekerja di mbg...<br>Ttpi kita khwtr dngn dana mbg",TRUE
@tetapteman,2026-02-18T08:58:22Z,0,"THE DEBATE IS OVER, MBG adalah MALING BERKEDOK GIZI...... 😅😂🤣😭😇",TRUE
@Kaunainavatar1,2026-02-18T08:50:57Z,0,Ada capres yg menawarkan pendidikan tidak kalian pilih. Giliran ada capres yg menawarkan makan gratis kalian pilih,TRUE
@Kaunainavatar1,2026-02-18T08:46:42Z,0,Pemerintahan bangsatt.. menyengsarakan,TRUE
@FatihAtih-f7d,2026-02-18T06:26:32Z,0,"Pernyataan seperti ini saya fikir terlalu mengada ada,...hanya mengira ngira tapi disengaja agar.........😊😊😊",TRUE
@astro7076,2026-02-18T03:21:41Z,0,Makin hancur rupanya negara dipimpin oleh rezim ini,TRUE
@dindinsaparudin8604,2026-02-17T20:14:23Z,0,Saya menyesal memilih Prabowo,TRUE
@ima-w5u,2026-02-17T14:18:39Z,0,"Program tak punya kemampuan memimpin, 0 besar",TRUE
@edisupriyanto495,2026-02-17T12:55:00Z,0,"Iya jelas gk mungkin bisa terpilih lagi PKI, hanya omon2 terlalu banyak omong kosong pidato dan banyak TNI AU marinir 😂😂😂",TRUE
@roichanrochmadii2462,2026-02-17T11:54:44Z,0,"Kukasih tau, kalau investasi di dapur MBG itu rata&quot; perlu 3-5 Milyar dan bisa balik modal max 1,5 tahun. Tinggal bayangin aja kalau Prabowo 2 periode. Berapa banyak duit yg bisa masuk ke kantong investor SPPG ini. Jadi yap, ini salah satu faktor kenapa program MBG adalah lumbung suara.",TRUE
@selalu_privasi_asumsi_ori,2026-02-17T09:33:37Z,0,"oooow narasinya bahaya 😂😂😂... gilak.. mensrea jualannya ngablak aja udah gitu, laporan polisi udeeh.. malah publish temuan... gilak nekat2..",TRUE
@yusransurya4410,2026-02-17T09:20:26Z,0,Maling Berkedok Gizi,TRUE
@Dayak_ngaju,2026-02-17T09:04:13Z,0,Gila 62 ini.,TRUE
@ZeinKerja,2026-02-17T08:23:42Z,0,Lumbung k0rup$i😂,TRUE
@SanaManggaan,2026-02-17T07:01:18Z,0,Prabowo berjnji.. jika dia jadi presiden dia akn mnsejahterakan pndukung2nya atau lbih tepatnya tim sukses nya.. nah prbowo gk mau dong rugi kluar uang kntong sendiri.. mka prabowo punya trik mnggunakan yang negara untuk mnyenangkan pndukung dan tim sukses nya saat pilpres 2024 lalu..,TRUE
@lemonade_zee7369,2026-02-17T06:35:57Z,0,Masyarakat harus kompak menolak program program yang merugikan rakyat. Harus lebih cerdas dan berfikir lihat dampak kedepannya,TRUE
@syafiihs2,2026-02-17T06:33:45Z,1,Nah setuju dan betul itu judul di atas .... rakyat yg cerdas pasti tau dan setuju judulnya benar...,TRUE
@hariindriyati7553,2026-02-17T06:08:35Z,0,Blm ada hasil SD udah mikir pilpres 2029.gmn itu .Krn didukung polri,TRUE
@irvanrizal6828,2026-02-17T05:09:17Z,0,"Perlu revolusi, bersih2 total dr kontrol koruptor2 ini. Termasuk para2 pekerja MBG di level terbawah, ini jg harus di libas. Mereka sama masalahnya dgn elite2 koruptor diatas.",TRUE
@PengelanaMuda-w4i,2026-02-17T01:57:32Z,0,Hanya pengadilan akhirat yang mampu,TRUE
@tambalban24jamready,2026-02-17T01:20:49Z,0,"MBG ini pure bisnis ,intensi nya beneran memperkaya ,stelah punya temen jalanin bisnis dapur mbg, duh",TRUE
@AriMbing,2026-02-17T00:49:44Z,0,"Kalau pingin program MBG dihentikan, 2029 ganti presiden,,,,  <br><br>Kalau cuma kritik dan masukkan, nggak bakalan di dengerin,,,",TRUE
@EliHerlianti-e9x,2026-02-17T00:45:28Z,0,Satu kali dirumah dimakan kedua dibekal.kesekolah dan ketiga iya dirumah buah buahan atau susu orang tua bisa beli maaf mbg untuk 3 kali kasihkan uangnya saja ke orang tua mohon pak presiden dikaji ulang NKRI biar sejahtra🙏🙏🙏,TRUE
@EliHerlianti-e9x,2026-02-17T00:43:38Z,0,"Di daerah mbg diuangkan bisa untuk makan 3 kali untuk didaerah contoh beras seperapat 4500 ,telur atau ayam seperapat 10000 RB jadi bisa untuk 3 kali dari mbg cuma sekali itupun bukan harga 15000 RB coba kalau ingin NKRI sejahtra kasihkan 15000 RB ke orang tuanya 🙏🙏🙏",TRUE
@AdangSobur-h9u,2026-02-16T23:53:53Z,0,Semua dipolitisasi.,TRUE
@ghozali-r5v,2026-02-16T23:30:43Z,0,Disini kepala desa yang punya mbg nya gak maen maen pinya 6 daour,TRUE
@OmBelihpvilaon,2026-02-16T22:44:48Z,0,Rusak sudahlah bangsa Indonesia karena di pimpin orang2 koruptor di tahun 2029 rival dari Prabowo tidak akan menang karena semua sudah di kunci olehnya hanya mujizat dari Allah yang akan memenangkan rival dari Prabowo,TRUE
@paulusmesias9129,2026-02-16T19:33:22Z,0,Ini nama nya korupsi berjamaah.,TRUE
@paijah9496,2026-02-16T17:12:04Z,0,Keren... Indonesia masih punya banyak orang-orang cerdas,TRUE
@JamesSitumeang007,2026-02-16T16:05:17Z,0,Klo mbg senjata utk pemilu 2026 itu dungu namanya sementara ratusan juta rakyat  <br>anti mbg,TRUE
@IwaMak-j4c7r,2026-02-16T15:15:26Z,0,MBG = MALING BERKEDOK GIZI,TRUE
@muhammadumair3881,2026-02-16T14:10:33Z,0,Dikasih pilihan untuk milih pendidikan apa makan gratis....?<br>58%milih mkn gratis...skrg tanggunglah resikonya...<br>Aku cm bisa senyummmm sambil ngopi,TRUE
@mas_topik,2026-02-16T13:18:42Z,0,"Weiits, ada nama Ryamizard dan Kiki Syahnakri",TRUE
@Marsono-r7s,2026-02-16T12:14:47Z,0,Program mubazir harus dihentikan,TRUE
@WindarTogog,2026-02-16T11:23:22Z,0,2029 yg pilih 2 periode bodoh,TRUE
@RM-xg1ok,2026-02-16T10:29:34Z,0,Smga Allah SWT secepatnya melaknat pemimpin2 skrg. Amin,TRUE
@Mamunbari-c2k,2026-02-16T06:37:08Z,0,Tujuan nya bgus benahi kekurangan nya,TRUE
@sugar6133,2026-02-16T06:11:19Z,0,"Indonesia itu orang nya gampang bersyukur. Di kasih makan bersyukur, padahal dibaliknya penuh dengan Kroni Kroni afiliasi parpol dan militer. <br><br>Yang dipikiran mereka, &quot;kasih aja mereka makan nanti juga diam&quot;<br>dan terbukti tidak ada demo maupun perlawanan yang signifikan oleh warga Indonesia😂",TRUE
@nafazy7345,2026-02-16T05:03:46Z,0,"Semoga ditonton bapak presiden Prabowo. Sudah keduga diawal, cuma bagus diteori, kacau balau dlm kenyataan.",TRUE
@munajatsindangrasa8216,2026-02-16T04:57:46Z,0,The Untouchable,TRUE
@muhammadfirmansyah9437,2026-02-15T23:59:04Z,0,"Gue dulu pernah bantuin BGN selama 3 bln pd Pelaporan Keungan n BMN TA 2024. Jd gue tau bener, siap org2nya, dan obrolan dr dlm. <br><br>Gue mau msk ke sana, susah bgt, taulah siapa2 aja yg msk kesana.",TRUE
@wisnuputra3696,2026-02-15T23:06:59Z,0,Akal akalan wowo dan kroninya,TRUE
@rennymm367,2026-02-15T15:29:47Z,0,Semoga orang2 yg mengorupsi MBG dan membuat anak2 keracunan  akan mendapat KARMAnya!!!!!,TRUE
@burhanuddinamin8069,2026-02-15T14:14:56Z,0,Setiap orang ada masanya.  Begitu juga pejabat yg rakus dan korup. Semoga segera di adzab Allah,TRUE
@burhanuddinamin8069,2026-02-15T14:13:05Z,0,Semoga pejabat pejabat yg korupsi anggaran MBG kena penyakit yg tdk bisa diobati. Serta keturunannya penyakit jiwa...,TRUE
@suhardisuhardi-mp7li,2026-02-15T12:49:06Z,2,Rakyat hrs bergerak apabila tlh terjadi korupsi yg menggarong uang rakyat.,TRUE
@marcelleo5491,2026-02-15T12:22:50Z,0,Pemerintah tidak pernah belajar dari pengalaman masalalu.... Saya cuman bisa melihat😊😊😊,TRUE
